request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-c427af2383c046d2a584e546079dd00a,7,stop,102.32592058181763,1035,46,944,0.9120772946859903,83.2036363829393,5.160516059957445,17.81400173995644,12.653485679998994,10000
chatcmpl-c26889b7822d4a468b48d6cc4a31750f,8,stop,138.89143919944763,1025,48,0,0.0,119.44495349703357,5.160516059957445,17.981824489077553,12.821308429120108,10000
chatcmpl-4310ac8f2ded41e0a66bd05e69231d6d,7,stop,102.49484419822693,1016,48,944,0.9291338582677166,83.20373337692581,5.160516059957445,17.981824489077553,12.821308429120108,10000
chatcmpl-4be904bafa094d62aa56d1d2bd101931,7,stop,102.96652722358704,1018,54,944,0.9273084479371316,83.20379491103813,5.160516059957445,18.444516924908385,13.28400086495094,10000
chatcmpl-8216406350d14ef2b0a2bc479847ac6f,8,stop,139.81545042991638,1015,60,944,0.9300492610837439,119.44488455401734,5.160516059957445,18.906837980030105,13.74632192007266,10000
chatcmpl-19e2f31cfe144d7fb85c9c2fe0501e9b,8,stop,139.8098759651184,1002,60,944,0.9421157684630739,119.44483220693655,5.160516059957445,18.906837980030105,13.74632192007266,10000
chatcmpl-5b3d4451196e41b69ab904a7cebc7fcf,9,stop,138.15887999534607,1074,65,944,0.8789571694599627,118.76331838709302,5.160516059957445,19.349568186094984,14.18905212613754,10000
chatcmpl-2ec4cd69ea4b4c45970d960bf2a6926e,9,stop,138.56452894210815,1074,70,944,0.8789571694599627,118.76342280907556,5.160516059957445,19.74724173708819,14.586725677130744,10000
chatcmpl-08324fb6fd3841788e93da07bb43a77b,7,stop,104.40931463241577,1014,72,944,0.9309664694280079,83.20368182705715,5.160516059957445,19.897003687918186,14.736487627960742,10000
chatcmpl-ed4c1ba0e14443d9a878dc5a7e98cc8a,9,stop,139.42195534706116,1075,81,944,0.878139534883721,118.76336385705508,5.160516059957445,20.604860659921542,15.444344599964097,10000
chatcmpl-60f37d24f36e43ad8f873971df2d3332,8,stop,141.65661644935608,1013,83,944,0.9318854886475815,119.44478371390142,5.160516059957445,20.75424302299507,15.593726963037625,10000
chatcmpl-e4e3b54bfdc042298f9a2892e951afb0,3,stop,171.95695066452026,16456,301,96,0.00583373845405931,79.56341532501392,20.278239428065717,89.37334490311332,69.0951054750476,8192
chatcmpl-54a612dccb5049db9e7a8b656b9e33d1,6,stop,134.42687702178955,1809,121,944,0.5218352681039248,92.5382147768978,5.160516059957445,41.87187884794548,36.71136278798804,10000
chatcmpl-cbf70eb87491467d9756f7ade86ef03a,4,stop,151.34294152259827,2051,126,944,0.46026328620185275,103.26737169199623,5.160516059957445,42.236398783978075,37.07588272402063,10000
chatcmpl-800c99f2498f4d60966ef328eab5b9c1,10,stop,203.40300607681274,2865,398,96,0.033507853403141365,72.5450424531009,5.236887791892514,126.31763738603331,121.0807495941408,8192
chatcmpl-a2f0d1199d7e4cc7b656864ef2c33226,2,stop,126.50159049034119,2096,139,944,0.45038167938931295,76.44193522399291,7.693868230096996,44.86540019302629,37.17153196292929,10000
chatcmpl-6b8b4c57938f434eabbced52c74b55fc,1,stop,34.19190955162048,1815,134,944,0.5201101928374655,4.421081393957138e-05,0.7439788640476763,33.281264453195035,32.53728558914736,10000
chatcmpl-f1a64f34989946eb8684927710b8aa72,10,stop,209.33785796165466,12908,444,144,0.011155872327238922,72.54497094498947,11.044355622958392,132.25324155203998,121.20888592908159,8192
chatcmpl-76d7ebf2760b450188239a432cd8703c,5,stop,47.2404887676239,4040,169,944,0.23366336633663368,4.070787690579891e-05,2.967784875072539,44.997196204029024,42.029411328956485,10000
chatcmpl-793b7f46fc1a4e56978e6cb1877e15ea,3,stop,202.43995237350464,7996,434,96,0.01200600300150075,79.56347736692987,5.391965255141258,119.85426455596462,114.46229930082336,8192
chatcmpl-e9e218504c2d40869db702adc9899fc4,6,stop,184.0015377998352,2081,191,944,0.4536280634310428,116.8309251209721,5.160516059957445,67.1527525309939,61.99223647103645,10000
chatcmpl-c3464b38961d4bf28300be0fae5db8a9,3,stop,206.80572652816772,2042,219,96,0.04701273261508325,132.15997199411504,5.153170553967357,74.46974181686528,69.31657126289792,8192
chatcmpl-db8fe32aa6634a2898f00097213497dd,3,stop,208.08691000938416,3136,227,96,0.030612244897959183,138.10582494805567,5.160516059957445,69.8073255890049,64.64680952904746,8192
chatcmpl-56c35881239c44618079c5b309ac1bb7,10,stop,117.77294445037842,2214,231,944,0.42637759710930445,52.2643754221499,2.533117705024779,65.49904148699716,62.96592378197238,10000
chatcmpl-3ec8e8e433694fab882183e50c2cea68,3,stop,214.8098406791687,2992,254,96,0.03208556149732621,132.1599285621196,5.565969888819382,82.47446315200068,76.9084932631813,8192
chatcmpl-5086e60ba95c42dbb5f3a6b393746d65,1,stop,65.64560079574585,2105,226,944,0.4484560570071259,0.41609955788590014,0.9593727421015501,62.322942606173456,61.363569864071906,10000
chatcmpl-fbe449bc20a2409baa763a8919941d25,3,stop,216.40427255630493,3188,262,96,0.030112923462986198,127.00628517800942,5.153376800008118,87.958159575006,82.80478277499788,8192
chatcmpl-1bc4c06776864dc498dee3c14d0a551c,3,stop,226.30402183532715,2705,266,96,0.0354898336414048,127.00624135020189,10.30699062696658,98.5781886598561,88.27119803288952,8192
chatcmpl-3c2c42abd36247bb83ed846089ad3c7e,3,stop,231.62625932693481,14142,272,96,0.0067882901994060245,112.14889551792294,14.744955762056634,117.05679989792407,102.31184413586743,8192
chatcmpl-c6882bc598a04e4999302175cc6d65b2,3,stop,235.17172980308533,2971,269,96,0.032312352743184114,132.16001568408683,5.153170553967357,102.29413951095194,97.14096895698458,8192
chatcmpl-62bec5f077094102aedbed23ebe9e18c,10,stop,139.88813066482544,2132,251,944,0.4427767354596623,29.276565165957436,2.2776121019851416,105.43994708009996,103.16233497811481,10000
chatcmpl-34f524c0a8e940bf8cb222dedb701330,1,stop,126.9063081741333,2293,285,944,0.41168774531181856,16.767242630943656,2.967784875072539,105.02717063203454,102.059385756962,10000
chatcmpl-158739acd2aa4a7592852cc878334acb,2,stop,169.3879256248474,2470,311,944,0.3821862348178138,57.97941567399539,2.533117705024779,111.39638547389768,108.8632677688729,10000
chatcmpl-e5836698d1b8494bbcf8851237a7eb9f,7,stop,98.06402659416199,1361,222,944,0.6936076414401176,4.449987469008192,5.2047856689896435,91.05895828804933,85.85417261905968,10000
chatcmpl-906c5ce87308410f9b56de99550b844a,7,stop,100.06452012062073,1227,236,96,0.07823960880195599,24.193633544957265,5.165879525942728,75.64316990110092,70.47729037515819,8192
chatcmpl-65510b2de2ce440db32a597d8205d33a,7,stop,102.38610005378723,13896,302,96,0.0069084628670120895,4.44990819809027,13.081315397983417,95.83510322798975,82.75378783000633,8192
chatcmpl-1c071cd5ecf2476ca5e1c6ec150b7307,7,stop,115.3867654800415,2968,342,96,0.03234501347708895,0.00014662113972008228,5.244701783871278,115.31712951790541,110.07242773403414,8192
chatcmpl-02d7ad9e6f7946a6a0fa5cf27971e56e,7,stop,113.01503467559814,3966,305,96,0.024205748865355523,18.484816750045866,2.5391997760161757,92.43239259487018,89.893192818854,8192
chatcmpl-c9ca59402bde40bab7a316227965d698,7,stop,118.18709230422974,4240,362,96,0.022641509433962263,9.695225321920589,5.2047856689896435,108.4267492769286,103.22196360793896,8192
chatcmpl-a319d4eb6a314a9bb1a04cd25763b4c6,7,stop,121.17487859725952,2579,308,96,0.03722373012795657,24.193537635030225,5.165879525942728,96.75630155112594,91.59042202518322,8192
chatcmpl-d1a6ae43c47f467d8d7d869af8b33bc7,1,stop,174.86904048919678,2799,492,944,0.33726330832440155,35.042866580886766,2.2776121019851416,139.42432790994644,137.1467158079613,10000
